Comment ,Label
Nhưng ngặt nỗi cái nghành y là cái nghành trong chán ngoài thèm. Cái nghành mà đối với tôi là bạc bẽo nhất cái xã hội ngày càng phát triển. Cái nghành mà ko đc xã hội bảo vệ.,0
Nhà phải giàu em nhé :)) chứ 1tr2/1 không có công văn kèm giải thích gì cho học sinh thì hơi mệt não em ạ :)),0
"Trường thì ổn,không có gì cần lăn tăn cả.nhưng mà ra trường thì không ổn chút nào,vạ vật lắm",0
Khuyên bạn ĐỪNG HỌC Y bạn nhé,0
Hà Trangg Trà Giang chạy ngay đi trước khi mọi điều dần tồi tệ hơn ,0
Đừng học y!! Please,0
Như .... à mà thôi,0
Chạy ngay đi :)),0
Quay đầu là bờ ,0
Ngoài ra mỗi tháng còn được đi tham quan mỗi khoa ở bv với chất lượng đạt chuẩn 5 sao đặc biệt là những ngày lễ tết ngày hè còn được ưu tiên nội trú thêm ở đó nữa,0
Hãy cứ để trí tưởng tượng của e hạnh phúc đến khi đi hk đại học e nhé,0
"Đời không như là mơ , đi chậm còn viết vào sổ còn gì:)",0
"Không kiểm tra là dở rồi, chị vào học mà kiểm tra sấp mặt :(( đúng tuổi trẻ chưa trải mà ",0
Trường có bộ phận tư vấn chưa được tốt. ,0
Trường nằm giữa trung tâm thành phố. Các giáo viên quản lý rất trẻ và nhiệt huyết. Trường thường xuyên tổ chức hội thảo kết nối doanh nghiệp và hướng nghiệp cho sinh viên tạo cơ sở rất bổ ích và đáng khen.,1
"Nhưng bù lại giảng viên ở đây rất nhiệt tình hướng dẫn bạn. Bên cạnh đó, môi trường học tập tại đây là một môi trường tuyệt vời",1
"Môi trường học tập học và dạy được trang bị bởi Ban lãnh đạo nhà trường học. Kinh nghiệm của giáo viên, cơ sở vật chất vô cùng tốt. Chi phí học tập rất phù hợp. Nhiều hoạt động bổ ích được tổ chức thường xuyên để học sinh có thể giao lưu học hỏi bên cạnh đó có thêm kiến thức cho mình",1
"Nơi đây là cơ sở đào tạo đa lĩnh vực, đa cấp bậc ở toàn quốc, cung cấp nguồn nhân lực chất lượng có kỹ thuật và thích nghi nhanh với thế giới công việc; đích đến là trường học quan trọng của quốc gia, có một số ngành nghề có tiêu chuẩn thế giới.",1
"Khuôn viên nơi đây rất rộng, nhiều cây xanh, nơi đây có nhiều câu lạc bộ sinh hoạt cho học sinh, thư viện nơi đây lớn, nhà đa năng cùng các phòng học đầy đủ tiện nghi",1
Học phí hơi đắt,0
"Nơi đây là nơi để sinh viên phát triển về học thức của bản thân cũng như kinh nghiệm. Cơ sở vật chất khá khang trang bên cạnh đó có nhiều hoạt động vui chơi bổ ích cho sinh viên. Trường đang thay đổi cơ bản công tác tổ chức và quản lý Nhà trường; thúc đẩy tái cấu trúc, ứng dụng công nghệ thông tin và truyền thông trong các chương trình.",1
Chương trình giảng dạy tốt,1
Cơ sở vật chất khang trang,1
Khuôn viên khang trang,1
Cơ sở vật chất và điều kiện học tập tuyệt vời. Chương trình đào tạo và đội ngũ thầy cô chất lượng vô cùng tuyệt vời.,1
"Trường là một trong những nơi đây khá lâu đời. Trường học nổi tiếng bởi nhiều lứa thầy cô, và học viên tốt nghiệp xuất sắc, trường mới được trùng tu nên khang trang, sạch sẽ.",1
Đội ngũ giáo viên nhiệt huyết,1
"Lắng nghe tích cực, tôn trọng sự màu sắc và sự khác biệt của nhiều giá trị cá nhân để phát huy hết mức khả năng của mỗi cá nhân, bên cạnh đó tôn trọng tập thể là yếu tố cơ bản tạo dựng môi trường làm việc và học tập thân thiện tại Nơi đây",1
Nơi đây được thành lập từ rất lâu đời mang trong mình nhiệm vụ giảng dạy nguồn nhân lực chất lượng tốt. Thầy cô thân thiện nhiệt tình hỗ trợ cho sinh viên,1
"Có những khoảng không trồng cây xanh tạo không gian thoáng mát hợp lý giữa các khu dãy trọ cho sinh viên , có những suất ăn đầy đủ nhưng chưa thể no được . Nhưng ngược lại chế độ và chính sách đào tạo và giảng dạy của trường khá tốt",1
"Có khuôn viên vô cùng rộng và đặc biệt rất nhiều cây đại thụ tạo không khí dễ chịu, thiên nhiên. Có bãi gửi xe rất to, và dịch vụ đi trong trường học là rất tốt. Khu vực học tập lúc nào cũng sạch sẽ, thoáng mát. Điều hòa mọi nơi.",1
"Trang thiết bị vật chất nghiên cứu học tập rất hiện đại, khu KTX rất rộng. Rất tuyệt vời và đây là môi trường học hoàn hảo cho các bạn học viên.",1
Chất lượng tạm ổn,1
"Nơi đây có nhiều thầy cô giảng dạy lâu năm, nhiệt huyết với nghề. Có bề dày lịch sử trường học chuyên nghiệp",1
"Trường sạch đẹp, cơ sở vật chất tốt. Một nơi đáng học và lưu giữ kĩ niệm dưới mái trường nơi đây.",1
"Tại vị trí này, đã nuôi lớn bao nhiêu nhân tài, bao nhiêu startup đã khởi nghiệp từ kho tàng tri thức bổ ích nơi đây, với những giảng viên truyền đạt kiến thức rất có tâm đến từng học viên.",1
Nhiều hoạt động bổ ích,1
Chất lượng bình thường,0
"Môi trường học tập đa dạng, ngày càng mở rộng và nâng cao. Chúc trường SPKT Vinh ngày càng phát triển rực rỡ !",1
Là ngôi trường đào tạo nghề tốt và có đầu ra rất ổn định,1
"Trường Đại học Sư phạm Kỹ thuật Vinh đã và đang là một cơ sở đào tạo có chất lượng, có uy tín, là trung tâm nghiên cứu, ứng dụng khoa học giáo dục kỹ thuật nghề nghiệp, khoa học kỹ thuật và công nghệ của khu vực và cả nước.",1
"Trường đại học đào tạo ngành kỹ thuật và 1 số ngành khác. Sinh viên ra trường dễ xin việc, đặc biệt kỹ sư sang Nhật, Hàn… làm việc lương cao. Trường có bề dày lịch sử!",1
"Trường sạch đẹp, cơ sở vật chất tốt. Một nơi đáng học và lưu giữ kĩ niệm dưới mái trường.",1
"rất rất yêu thích khung cảnh của trường này, cực kì rộng rãi, xanh đẹp. Nhà học, thư viện, phòng thí nghiệm vô cùng tốt, thầy cô được điểm 10 đối với sự tốt bụng, nhiệt tâm, và quan trọng 4 năm gắn bó và trưởng thành nhờ công tác và phong trào Đoàn – Hội của nơi này.",1
"Website trường học hay gặp lỗi nhưng thầy cô hỗ trợ rất nhiều. Công tác hỗ trợ học sinh, giải đáp vấn đề, page trường học trả lời chưa bám sát.",0
Quản trị tổ chức và hành chính chưa được tốt lắm nhưng bù lại rất nhiệt tình.,1
Dịch vụ cho sinh viên có một số vẫn chưa thỏa đáng.,0
Cơ sở tạm,0
Tạm ổn,0
"Nhà mình ngay cạnh nơi đây. Sống cạnh trường học từ hồi còn bé. Ngày trước còn dễ vào, giờ vào hơi bất tiện chút, vì phải là giảng viên hoặc có thẻ học viên mới được vào. Phía trong trường sạch sẽ hiện đại, khuôn viên nhỏ, nhiều cây cối",1
"chất lượng sinh viên sau khi ra trường thấp, vấn nạn chạy điểm vẫn còn",0
cảnh quan kiến trúc cũ đẹp và hợp lý.,1
khuôn viên kiến trúc mới chưa phù hợp nhưng trông cũng mới mẻ và hay ho,1
cảnh quan rộng và thoáng mát nhưng ít thấy sinh viên vui chơi tại đây,1
"Lắng nghe tích cực, xem trọng sự đa dạng và sự khác biệt của những giá trị cá nhân nhằm tận dụng hết mức năng lực của mỗi cá nhân, đồng thời tôn trọng tập thể là căn cứ cơ bản tạo dựng môi trường học làm việc và học tập thân thiện tại Trường",1
Cũng tạm,0
"nơi đây có quang cảnh đẹp, trong lành, khu vực xung quanh nơi đây cũng vậy. người dân hiền hòa, ăn uống tiện lợi. Là trường để học viên có cuộc sống thoải mái. Nhưng không phải nơi để bạn phát triển chuyên môn và học tập. vì chương trình giảng dạy cũ, lối giảng dạy cũ khi ra nơi đây ít áp dụng được.",1
Chất lượng bình thường,0
Trường rộng . Quang cảnh mát mẻ. Có con đường tình yêu cực thích. Có nhiều dịch vụ ăn uống học sinh giá phải chăng. Lại gần chợ xanh thoải mái đi mua sắm đồ học viên.,1
"Cơ sở vật chất đầy đủ, là nơi học tập thực hành của học sinh. Bãi đậu xe nhỏ, thiếu chỗ đậu xe và lúc ra về dẫn xe ra hơi khó.",1
"Chương trình giảng dạy nhiều phần lê thê, không cần thiết, không tập trung sâu vào chuyên môn. Nhưng bên cạnh đó, đội ngũ giảng viên rất tận tình và chất lượng truyền đạt tốt. Không gian học tốt, quan cảnh ở kí túc xá chưa thật sự tốt.",0
Thực hành hơi ít,0
"Chương trình hội chợ việc làm của trường học rất tốt, tạo điều kiện cho sinh viên ra trường học tiếp cận nhanh chóng tới các nhà tuyển dụng có nhu cầu tuyển cộng sự.",1
"Tuyệt vời một môi nơi đây cho sinh viên có thể tự do phát triển hết khả năng nhưng cần cân nhắc vì cần khả năng tự học, tính tự giác cao.",1
Hiện tại em mình đang là sinh viên năm đầu tiên tại trường và cảm thấy vô cùng hạnh phúc dưới mái trường này.,1
Đào tạo ok,1
Môi trường nơi đây tôi đang theo học. Tuy có 1 số môn học hơi bị thừa nhưng cái quan tâm là môi trường học học rất tốt tạo cho học viên sự thoải mái thực tiễn và luôn hướng đến vấn đề cọ xát mang tới cho sinh viên những trải nghiệm vô cùng thú vị,1
"Trường khá ổn, cơ sở vật chất chưa được tốt lắm.",1
Trường nhiều thành tích tốt,1
"Ngôi nơi đây đẹp. Thầy cô nhiệt huyết, tận tâm với nghề. Sinh viên chăm ngoan học giỏi, mang lại kết quả cao. Chất lượng chuyên môn đào tạo nhà trường học luôn đứng top. Không có gian lận thi cử. Cơ sở vật chất nhà nơi đây hiện đại, sạch đẹp. Học phí nơi đây thấp. Phong trào đoàn hội sôi nổi triển mọi phương diện.",1
Xuất sắc,1
Cơ sở vật chất và điều kiện học tập tuyệt vời. Chương trình đào tạo và đội ngũ thầy cô chất lượng tuyệt vời.,1
Trường học có xây dựng dãy nhà KTX dành cho các bạn sinh viên ở xa. Nhiều người rất hài lòng với cuộc sống ở KTX ở đây,1
"Mình là học viên, trường học đẹp, môi trường học học rất tốt. Trường học rất nhiều khu chức năng, nhiều hoạt động, gần biển.",1
"Đây là một ngôi trường tuyệt vời. Trước đây gần 4 năm, vẫn giảng đường ấy, chúng tôi chỉ đơn giản là bạn bè sống xa quê và cùng nhau lên học. Thời gian nhanh quá. Ăn trộm xoài, tổ chức sinh nhật ở khu thư viện, đi chợ xanh. Thời gian nhanh quá giờ chỉ biết ngồi hôi ức lại hình ảnh và nhớ về nhau thôi.",1
"Là ngôi trường đại diện cho nhiều ngành nghề của xứ Nghệ, với đội ngũ giảng viên giàu kinh nghiệm và tâm huyết, tôi yêu ngôi trường này",1
"Đại học Kinh tế Nghệ An là ngôi trường rất thân thiện, Nhà trường luôn quan tâm đến người học và có những chính sách đối với người học rất tốt, học phí thấp, chất lượng đào tạo tốt.",1
"Chất lượng giáo dục tốt, có đội ngũ giảng viên tâm huyết với sinh viên. Là ngôi trường xanh, sạch, đẹp.",1
"Trường rộng, quang cảnh mát mẻ, thầy cô dạy nhiệt tình dễ hiểu. Tạo các điều kiện để học sinh học tập, rèn luyện. Nắm được các kiến thức khi ra trường đi làm. Cảm ơn các cấp, BGH, thầy cô đã xây dựng ngôi trường trên quê hương Nghệ An.",1
Môi trường chất lượng dạy và học trên cả tuyệt vời,1
"Ngôi trường rất thân thiện, đội ngũ giáo viên rất nhiệt huyết. tuyệt vời",1
"ngôi trường thân thiện, chất lượng đào tạo tốt",1
"Chất lượng tốt, cơ sở vật chất mới đầu tư khang trang, thầy cô thân thiện, nhiệt tình",1
"NAUE là môi trường tốt để các bạn sinh viên học tập và rèn luyện. Nhà trường sẽ góp phần hình thành và trang bị đầy đủ các kỹ năng, nghiệp vụ để các bạn SV đáp ứng yêu cầu công việc của xã hội.",1
"Tuyệt vời một môi nơi đây cho học sinh có thể tự do phát triển hết khả năng nhưng cần tính toán vì cần khả năng tự học, tính tự giác cao.",1
"Lắng nghe tích cực, đối xử bình đẳng sự đa dạng và sự khác biệt của các giá trị cá nhân mục đích tận dụng hết mức năng lực của mỗi cá nhân, đồng thời xem trọng tập thể là yếu tố cơ bản tạo dựng môi nơi đây làm việc và học tập thân thiện tại Trường",1
"Trường là cơ sở hướng dẫn học sinh; có tư duy chính trị, đạo đức tốt, có sức khỏe, có năng lực thích ứng với việc làm trong xã hội, tự tạo việc làm cho mình bên cạnh đó những người xung quanh, sở hữu may mắn đồng hành công bằng đối với các mối quan hệ quốc tế, đáp ứng mong muốn chăm sóc, bảo vệ và nâng cao sức khỏe nhân dân",1
Chất lượng tốt,1
"Ngôi Trường thứ 2 mình đã từng học tập, cảm xúc mỗi khi tới Trường nó cảm giác khác lạ so với lần đầu tiên. Cảm giác đầu tiên nó háo hức và hớn hở thì giờ cảm giác ấy trở lại bình thường đến lạ, có lẽ mình trải qua cái khoảng thời gian sinh viên rồi. ",0
"Giảng viên tại đây trông rất dễ thương và nồng nhiệt giúp đỡ, luôn luôn giúp đỡ tôi và những người bạn của mình làm xong những mục tiêu và kế hoạch đã đưa ra. Xin gửi lời cảm ơn chân thành tới các bậc thầy các cô của trường. Chúc tất cả mọi người sức khoẻ hạnh phúc và bình an. Trân trọng!",1
Đội ngũ giáo viên nhiệt huyết,1
"Chất lượng đào tạo tốt, bạn của mẹ mình đã tường học tại đây",1
"Học từ lúc đại học thầy cô cũ còn tâm huyết. Qua sau đh toàn làm tiền làm mình làm mẩy.. hơn 2 tháng k 1 ai hướng dẫn k 1 buổi giao ban, tiền hối lộ thì nhiều. Nói thẳng- nhất là chú ngồi phòng tài chính, ăn nói hách dịch với học viên. Thi lâm sàng k hỏi thi toàn ghim tư thù cá nhân, thi k hỏi chuyên môn thầy giáo gì chỉ nói “câu oan gia ngõ hẹp”. Giá như lúc đó tôi ghi âm lại, y huế càng ngày càng nát",0
"Trường h chỉ còn cái tiếng, là trung tâm kiếm tiền cho mấy thầy cô, ăn trên thân trên xác của học viên. Nói thật chớ chất lượng đào tạo và điều trị sắp bị Đà Nẵng vượt qua rồi, hay có khi vượt qua rồi cũng có ấy chớ.",0
"Tốt. Thầy cô tốt, tâm huyết. Đào tạo và điều trị tốt. Xét về danh tiếng, trường có thể chưa bằng Y HN, Y SG, nhưng nhìn chung thầy cô và csvc vẫn rất là OK. BV TW Huế thực tập thì quá VIP rồi. Tui là cựu sinh viên của trường",1
"Trường khang trang, rộng rãi, nhiều bộ môn hơn xưa rất nhiều. Mặt tiền chính của trường không thay đổi, vẫn gợi nhớ kỷ niệm xưa cho nhiều thế hệ học trò",1
"Trường đào tạo bác sĩ, cử nhân ngành y hàng đầu miền Trung.",1
